,stay_date,report_date,lead_in,individual_reservation_change_3_actual,individual_reservation_change_3_predicted
1611,2023-04-08,2023-04-03,5,1,2.797636
1612,2023-04-08,2023-04-04,4,1,2.3043556
1613,2023-04-08,2023-04-05,3,2,2.5857444
1614,2023-04-08,2023-04-06,2,2,2.0175679
1615,2023-04-08,2023-04-07,1,2,1.8585435
1616,2023-04-08,2023-04-08,0,0,0.7170048
1617,2023-04-09,2023-03-10,30,0,1.17612
1618,2023-04-09,2023-03-11,29,0,1.561942
1619,2023-04-09,2023-03-12,28,0,1.6883558
1620,2023-04-09,2023-03-13,27,0,1.7871305
1621,2023-04-09,2023-03-14,26,1,1.8233931
1622,2023-04-09,2023-03-15,25,1,1.5476395
1623,2023-04-09,2023-03-16,24,1,1.3926306
1624,2023-04-09,2023-03-17,23,0,1.2982335
1625,2023-04-09,2023-03-18,22,0,1.700708
1626,2023-04-09,2023-03-19,21,0,1.8620272
1627,2023-04-09,2023-03-20,20,1,1.8027071
1628,2023-04-09,2023-03-21,19,2,1.7549834
1629,2023-04-09,2023-03-22,18,3,1.3768275
1630,2023-04-09,2023-03-23,17,2,1.2674965
1631,2023-04-09,2023-03-24,16,1,1.3725013
1632,2023-04-09,2023-03-25,15,3,1.5108367
1633,2023-04-09,2023-03-26,14,5,2.296185
1634,2023-04-09,2023-03-27,13,6,2.3667996
1635,2023-04-09,2023-03-28,12,5,2.4248614
1636,2023-04-09,2023-03-29,11,3,1.892138
1637,2023-04-09,2023-03-30,10,2,2.1249077
1638,2023-04-09,2023-03-31,9,0,2.7172801
1639,2023-04-09,2023-04-01,8,0,3.3340347
1640,2023-04-09,2023-04-02,7,2,3.673101
1641,2023-04-09,2023-04-03,6,3,4.4204926
1642,2023-04-09,2023-04-04,5,5,4.6232944
1643,2023-04-09,2023-04-05,4,4,4.3029156
1644,2023-04-09,2023-04-06,3,9,4.3311143
1645,2023-04-09,2023-04-07,2,7,3.7682202
1646,2023-04-09,2023-04-08,1,6,2.9670656
1647,2023-04-09,2023-04-09,0,0,0.9039698
1648,2023-04-10,2023-03-11,30,0,1.4878778
1649,2023-04-10,2023-03-12,29,0,2.1228168
1650,2023-04-10,2023-03-13,28,0,2.190329
1651,2023-04-10,2023-03-14,27,2,2.217722
1652,2023-04-10,2023-03-15,26,2,1.6504018
1653,2023-04-10,2023-03-16,25,2,1.4237475
1654,2023-04-10,2023-03-17,24,0,1.4861677
1655,2023-04-10,2023-03-18,23,0,1.5827768
1656,2023-04-10,2023-03-19,22,1,2.4664533
1657,2023-04-10,2023-03-20,21,2,2.3122208
1658,2023-04-10,2023-03-21,20,2,2.2419543
1659,2023-04-10,2023-03-22,19,2,1.6379433
1660,2023-04-10,2023-03-23,18,1,1.3922304
1661,2023-04-10,2023-03-24,17,1,1.4476949
1662,2023-04-10,2023-03-25,16,4,2.0433898
1663,2023-04-10,2023-03-26,15,4,2.909843
1664,2023-04-10,2023-03-27,14,5,2.9783835
1665,2023-04-10,2023-03-28,13,1,3.3573027
1666,2023-04-10,2023-03-29,12,1,2.2116494
1667,2023-04-10,2023-03-30,11,1,1.9109689
1668,2023-04-10,2023-03-31,10,2,3.3559856
1669,2023-04-10,2023-04-01,9,4,4.5527062
1670,2023-04-10,2023-04-02,8,3,6.137774
1671,2023-04-10,2023-04-03,7,4,6.3225517
1672,2023-04-10,2023-04-04,6,3,6.9827523
1673,2023-04-10,2023-04-05,5,3,5.903806
1674,2023-04-10,2023-04-06,4,7,5.8939238
1675,2023-04-10,2023-04-07,3,7,6.306488
1676,2023-04-10,2023-04-08,2,7,6.176623
1677,2023-04-10,2023-04-09,1,1,5.128678
1678,2023-04-10,2023-04-10,0,0,1.4674107
1679,2023-04-11,2023-03-12,30,0,2.6289773
1680,2023-04-11,2023-03-13,29,0,2.5992796
1681,2023-04-11,2023-03-14,28,2,2.7207952
1682,2023-04-11,2023-03-15,27,2,2.263492
1683,2023-04-11,2023-03-16,26,2,2.0204046
1684,2023-04-11,2023-03-17,25,0,2.1265643
1685,2023-04-11,2023-03-18,24,0,2.3224785
1686,2023-04-11,2023-03-19,23,1,3.1415377
1687,2023-04-11,2023-03-20,22,2,3.1308432
1688,2023-04-11,2023-03-21,21,2,3.1149876
1689,2023-04-11,2023-03-22,20,1,2.2826953
1690,2023-04-11,2023-03-23,19,0,1.7674863
1691,2023-04-11,2023-03-24,18,0,1.7448632
1692,2023-04-11,2023-03-25,17,3,2.294176
1693,2023-04-11,2023-03-26,16,3,3.461406
1694,2023-04-11,2023-03-27,15,4,3.5083835
1695,2023-04-11,2023-03-28,14,3,3.523582
1696,2023-04-11,2023-03-29,13,3,2.5461226
1697,2023-04-11,2023-03-30,12,4,2.329033
1698,2023-04-11,2023-03-31,11,2,2.6017482
1699,2023-04-11,2023-04-01,10,6,5.2795773
1700,2023-04-11,2023-04-02,9,6,7.3941884
1701,2023-04-11,2023-04-03,8,13,7.555076
1702,2023-04-11,2023-04-04,7,11,8.144517
1703,2023-04-11,2023-04-05,6,9,6.7958546
1704,2023-04-11,2023-04-06,5,7,6.5789537
1705,2023-04-11,2023-04-07,4,7,8.39865
1706,2023-04-11,2023-04-08,3,13,10.844348
1707,2023-04-11,2023-04-09,2,8,10.561691
1708,2023-04-11,2023-04-10,1,6,6.5255327
1709,2023-04-11,2023-04-11,0,0,1.6149957
1710,2023-04-12,2023-03-13,30,0,2.4715388
1711,2023-04-12,2023-03-14,29,3,2.3380954
1712,2023-04-12,2023-03-15,28,3,2.16915
1713,2023-04-12,2023-03-16,27,3,1.9193771
1714,2023-04-12,2023-03-17,26,0,1.9278435
1715,2023-04-12,2023-03-18,25,0,2.0554905
1716,2023-04-12,2023-03-19,24,0,2.678191
1717,2023-04-12,2023-03-20,23,1,2.9157681
1718,2023-04-12,2023-03-21,22,1,2.8540468
1719,2023-04-12,2023-03-22,21,1,2.1376534
1720,2023-04-12,2023-03-23,20,0,1.8018734
1721,2023-04-12,2023-03-24,19,0,1.7405417
1722,2023-04-12,2023-03-25,18,2,1.8917915
1723,2023-04-12,2023-03-26,17,2,2.841911
1724,2023-04-12,2023-03-27,16,3,3.350834
1725,2023-04-12,2023-03-28,15,3,3.449483
1726,2023-04-12,2023-03-29,14,3,2.3202133
1727,2023-04-12,2023-03-30,13,3,2.1390753
1728,2023-04-12,2023-03-31,12,1,2.3782876
1729,2023-04-12,2023-04-01,11,4,4.311278
1730,2023-04-12,2023-04-02,10,14,6.277738
1731,2023-04-12,2023-04-03,9,23,6.7968793
1732,2023-04-12,2023-04-04,8,23,7.4000235
1733,2023-04-12,2023-04-05,7,13,6.3142924
1734,2023-04-12,2023-04-06,6,5,5.4834166
1735,2023-04-12,2023-04-07,5,7,5.571032
1736,2023-04-12,2023-04-08,4,14,8.125648
1737,2023-04-12,2023-04-09,3,14,9.1721115
1738,2023-04-12,2023-04-10,2,9,7.95441
1739,2023-04-12,2023-04-11,1,1,3.7380261
1740,2023-04-12,2023-04-12,0,0,1.2324889
1741,2023-04-13,2023-03-14,30,2,1.7784986
1742,2023-04-13,2023-03-15,29,2,1.3267381
1743,2023-04-13,2023-03-16,28,2,1.2181772
1744,2023-04-13,2023-03-17,27,0,1.2898016
1745,2023-04-13,2023-03-18,26,0,1.326812
1746,2023-04-13,2023-03-19,25,0,1.7007705
1747,2023-04-13,2023-03-20,24,1,1.8213837
1748,2023-04-13,2023-03-21,23,1,1.9738377
1749,2023-04-13,2023-03-22,22,1,1.5794755
1750,2023-04-13,2023-03-23,21,0,1.3726975
1751,2023-04-13,2023-03-24,20,0,1.3359773
1752,2023-04-13,2023-03-25,19,0,1.4720223
1753,2023-04-13,2023-03-26,18,0,2.0888708
1754,2023-04-13,2023-03-27,17,1,2.4651957
1755,2023-04-13,2023-03-28,16,3,2.6745121
1756,2023-04-13,2023-03-29,15,3,2.1053543
1757,2023-04-13,2023-03-30,14,3,1.9771472
1758,2023-04-13,2023-03-31,13,2,2.101816
1759,2023-04-13,2023-04-01,12,5,3.0292516
1760,2023-04-13,2023-04-02,11,7,3.7484782
1761,2023-04-13,2023-04-03,10,11,3.9126253
1762,2023-04-13,2023-04-04,9,8,4.412124
1763,2023-04-13,2023-04-05,8,5,3.3265157
1764,2023-04-13,2023-04-06,7,2,3.5729153
1765,2023-04-13,2023-04-07,6,5,4.5732656
1766,2023-04-13,2023-04-08,5,14,6.05741
1767,2023-04-13,2023-04-09,4,15,6.944197
1768,2023-04-13,2023-04-10,3,16,7.8151464
1769,2023-04-13,2023-04-11,2,7,7.7949557
1770,2023-04-13,2023-04-12,1,4,4.6322565
1771,2023-04-13,2023-04-13,0,0,0.94092005
1772,2023-04-14,2023-03-15,30,4,2.072364
1773,2023-04-14,2023-03-16,29,5,1.9113433
1774,2023-04-14,2023-03-17,28,3,1.8066775
1775,2023-04-14,2023-03-18,27,1,2.176088
1776,2023-04-14,2023-03-19,26,0,1.728729
1777,2023-04-14,2023-03-20,25,1,1.7611848
1778,2023-04-14,2023-03-21,24,1,1.807786
1779,2023-04-14,2023-03-22,23,1,1.7580683
1780,2023-04-14,2023-03-23,22,0,1.71978
1781,2023-04-14,2023-03-24,21,0,1.6859008
1782,2023-04-14,2023-03-25,20,0,1.8242568
1783,2023-04-14,2023-03-26,19,0,2.0817087
1784,2023-04-14,2023-03-27,18,2,2.141749
1785,2023-04-14,2023-03-28,17,2,2.4180896
1786,2023-04-14,2023-03-29,16,2,2.1432333
1787,2023-04-14,2023-03-30,15,1,2.2177486
1788,2023-04-14,2023-03-31,14,2,2.1562257
1789,2023-04-14,2023-04-01,13,4,2.6405122
1790,2023-04-14,2023-04-02,12,5,3.192819
1791,2023-04-14,2023-04-03,11,6,3.2822819
1792,2023-04-14,2023-04-04,10,4,4.194755
1793,2023-04-14,2023-04-05,9,2,4.0734735
1794,2023-04-14,2023-04-06,8,3,4.3430877
1795,2023-04-14,2023-04-07,7,6,3.835068
1796,2023-04-14,2023-04-08,6,11,5.556336
1797,2023-04-14,2023-04-09,5,15,6.851846
1798,2023-04-14,2023-04-10,4,15,7.2237906
1799,2023-04-14,2023-04-11,3,11,8.893116
1800,2023-04-14,2023-04-12,2,4,7.081818
1801,2023-04-14,2023-04-13,1,1,5.206288
1802,2023-04-14,2023-04-14,0,0,1.1632942
1803,2023-04-15,2023-03-16,30,2,2.2332647
1804,2023-04-15,2023-03-17,29,1,2.1410592
1805,2023-04-15,2023-03-18,28,2,2.3346317
1806,2023-04-15,2023-03-19,27,2,2.0903206
1807,2023-04-15,2023-03-20,26,2,2.225919
1808,2023-04-15,2023-03-21,25,1,2.239831
1809,2023-04-15,2023-03-22,24,1,2.3253884
1810,2023-04-15,2023-03-23,23,0,2.4017615
1811,2023-04-15,2023-03-24,22,0,2.5689943
1812,2023-04-15,2023-03-25,21,2,2.7000656
1813,2023-04-15,2023-03-26,20,2,2.6537995
1814,2023-04-15,2023-03-27,19,4,2.6264482
1815,2023-04-15,2023-03-28,18,5,2.4651604
1816,2023-04-15,2023-03-29,17,5,2.6689556
1817,2023-04-15,2023-03-30,16,3,2.3884978
1818,2023-04-15,2023-03-31,15,1,2.606386
1819,2023-04-15,2023-04-01,14,2,2.9598694
1820,2023-04-15,2023-04-02,13,4,3.8638031
1821,2023-04-15,2023-04-03,12,4,3.9536
1822,2023-04-15,2023-04-04,11,3,3.9821703
1823,2023-04-15,2023-04-05,10,1,3.617849
1824,2023-04-15,2023-04-06,9,0,3.9270227
1825,2023-04-15,2023-04-07,8,6,4.264597
1826,2023-04-15,2023-04-08,7,7,4.917726
1827,2023-04-15,2023-04-09,6,15,5.2936616
1828,2023-04-15,2023-04-10,5,14,6.1608047
1829,2023-04-15,2023-04-11,4,19,8.08688
1830,2023-04-15,2023-04-12,3,17,9.087348
1831,2023-04-15,2023-04-13,2,12,7.693423
1832,2023-04-15,2023-04-14,1,6,6.2328377
1833,2023-04-15,2023-04-15,0,0,1.6313995
1834,2023-04-16,2023-03-17,30,1,0.819745
1835,2023-04-16,2023-03-18,29,1,0.83973944
1836,2023-04-16,2023-03-19,28,1,1.1533072
1837,2023-04-16,2023-03-20,27,1,1.1515853
1838,2023-04-16,2023-03-21,26,1,1.2026273
1839,2023-04-16,2023-03-22,25,1,1.1032434
1840,2023-04-16,2023-03-23,24,0,0.9914771
1841,2023-04-16,2023-03-24,23,0,0.97740227
1842,2023-04-16,2023-03-25,22,0,1.2050216
1843,2023-04-16,2023-03-26,21,0,1.517477
1844,2023-04-16,2023-03-27,20,1,1.5802926
1845,2023-04-16,2023-03-28,19,1,1.5153865
1846,2023-04-16,2023-03-29,18,1,1.4026228
1847,2023-04-16,2023-03-30,17,0,1.2573102
1848,2023-04-16,2023-03-31,16,0,1.4823352
1849,2023-04-16,2023-04-01,15,0,1.4601651
1850,2023-04-16,2023-04-02,14,0,2.37446
1851,2023-04-16,2023-04-03,13,3,2.279642
1852,2023-04-16,2023-04-04,12,4,2.190036
1853,2023-04-16,2023-04-05,11,4,1.3298209
1854,2023-04-16,2023-04-06,10,1,1.5972939
1855,2023-04-16,2023-04-07,9,4,2.5188544
1856,2023-04-16,2023-04-08,8,4,3.284076
1857,2023-04-16,2023-04-09,7,6,3.750678
1858,2023-04-16,2023-04-10,6,4,4.2309046
1859,2023-04-16,2023-04-11,5,9,4.272401
1860,2023-04-16,2023-04-12,4,10,4.3973236
1861,2023-04-16,2023-04-13,3,8,4.8327374
1862,2023-04-16,2023-04-14,2,3,3.9843698
1863,2023-04-16,2023-04-15,1,0,2.7505143
1864,2023-04-16,2023-04-16,0,0,0.9173868
1865,2023-04-17,2023-03-18,30,0,1.232265
1866,2023-04-17,2023-03-19,29,0,1.6612805
1867,2023-04-17,2023-03-20,28,1,1.4674554
1868,2023-04-17,2023-03-21,27,1,1.5146986
1869,2023-04-17,2023-03-22,26,1,1.367852
1870,2023-04-17,2023-03-23,25,0,1.1773393
1871,2023-04-17,2023-03-24,24,0,1.217542
1872,2023-04-17,2023-03-25,23,0,1.3188406
1873,2023-04-17,2023-03-26,22,0,1.8036002
1874,2023-04-17,2023-03-27,21,1,1.7840965
1875,2023-04-17,2023-03-28,20,1,1.7411736
1876,2023-04-17,2023-03-29,19,1,1.4440298
1877,2023-04-17,2023-03-30,18,0,1.2324555
1878,2023-04-17,2023-03-31,17,1,1.4379699
1879,2023-04-17,2023-04-01,16,7,1.8669152
1880,2023-04-17,2023-04-02,15,7,3.0253081
1881,2023-04-17,2023-04-03,14,7,3.1073494
1882,2023-04-17,2023-04-04,13,1,3.3358614
1883,2023-04-17,2023-04-05,12,1,2.1033561
1884,2023-04-17,2023-04-06,11,0,2.031318
1885,2023-04-17,2023-04-07,10,1,3.2473333
1886,2023-04-17,2023-04-08,9,2,5.0275006
1887,2023-04-17,2023-04-09,8,9,6.677331
1888,2023-04-17,2023-04-10,7,11,6.6388593
1889,2023-04-17,2023-04-11,6,18,6.248165
1890,2023-04-17,2023-04-12,5,14,6.1310883
1891,2023-04-17,2023-04-13,4,12,6.7390037
1892,2023-04-17,2023-04-14,3,10,7.1163588
1893,2023-04-17,2023-04-15,2,7,6.9721656
1894,2023-04-17,2023-04-16,1,6,5.092724
1895,2023-04-17,2023-04-17,0,0,1.2061509
1896,2023-04-18,2023-03-19,30,2,1.9746394
1897,2023-04-18,2023-03-20,29,2,1.8701918
1898,2023-04-18,2023-03-21,28,3,1.8709035
1899,2023-04-18,2023-03-22,27,2,1.5379745
1900,2023-04-18,2023-03-23,26,1,1.4479172
1901,2023-04-18,2023-03-24,25,2,1.496027
1902,2023-04-18,2023-03-25,24,3,1.7778561
1903,2023-04-18,2023-03-26,23,4,2.3032835
1904,2023-04-18,2023-03-27,22,4,2.3630977
1905,2023-04-18,2023-03-28,21,3,2.3823075
1906,2023-04-18,2023-03-29,20,3,1.7702583
1907,2023-04-18,2023-03-30,19,1,1.8228828
1908,2023-04-18,2023-03-31,18,2,1.3230505
1909,2023-04-18,2023-04-01,17,4,2.4951952
1910,2023-04-18,2023-04-02,16,4,3.653022
1911,2023-04-18,2023-04-03,15,4,3.7050748
1912,2023-04-18,2023-04-04,14,1,3.679983
1913,2023-04-18,2023-04-05,13,1,2.304077
1914,2023-04-18,2023-04-06,12,0,2.189246
1915,2023-04-18,2023-04-07,11,0,2.4816468
1916,2023-04-18,2023-04-08,10,2,5.269523
1917,2023-04-18,2023-04-09,9,5,7.154601
1918,2023-04-18,2023-04-10,8,6,6.9237566
1919,2023-04-18,2023-04-11,7,13,7.105737
1920,2023-04-18,2023-04-12,6,10,5.174084
1921,2023-04-18,2023-04-13,5,10,4.830445
1922,2023-04-18,2023-04-14,4,6,4.903573
1923,2023-04-18,2023-04-15,3,11,6.3265667
1924,2023-04-18,2023-04-16,2,10,6.333201
1925,2023-04-18,2023-04-17,1,5,3.3654492
1926,2023-04-18,2023-04-18,0,0,0.7552076
1927,2023-04-19,2023-03-20,30,2,2.2400327
1928,2023-04-19,2023-03-21,29,1,2.0236623
1929,2023-04-19,2023-03-22,28,1,1.6049992
1930,2023-04-19,2023-03-23,27,0,1.4424475
1931,2023-04-19,2023-03-24,26,2,1.4835972
1932,2023-04-19,2023-03-25,25,3,1.7139442
1933,2023-04-19,2023-03-26,24,3,2.1850927
1934,2023-04-19,2023-03-27,23,2,2.2905042
1935,2023-04-19,2023-03-28,22,2,2.2040863
1936,2023-04-19,2023-03-29,21,2,1.5668583
1937,2023-04-19,2023-03-30,20,1,1.8738929
1938,2023-04-19,2023-03-31,19,1,1.2671039
1939,2023-04-19,2023-04-01,18,2,1.9394675
1940,2023-04-19,2023-04-02,17,3,3.1048138
1941,2023-04-19,2023-04-03,16,3,3.5577967
1942,2023-04-19,2023-04-04,15,2,3.3890345
1943,2023-04-19,2023-04-05,14,1,2.1081355
1944,2023-04-19,2023-04-06,13,0,1.9858425
1945,2023-04-19,2023-04-07,12,0,2.239221
1946,2023-04-19,2023-04-08,11,2,4.7323713
1947,2023-04-19,2023-04-09,10,6,6.782233
1948,2023-04-19,2023-04-10,9,7,7.3326635
1949,2023-04-19,2023-04-11,8,12,7.29111
1950,2023-04-19,2023-04-12,7,8,5.532176
1951,2023-04-19,2023-04-13,6,8,5.239978
1952,2023-04-19,2023-04-14,5,5,5.122214
1953,2023-04-19,2023-04-15,4,9,6.965481
1954,2023-04-19,2023-04-16,3,8,8.371138
1955,2023-04-19,2023-04-17,2,4,6.7144933
1956,2023-04-19,2023-04-18,1,0,4.120658
1957,2023-04-19,2023-04-19,0,0,1.0342983
1958,2023-04-20,2023-03-21,30,1,1.5696579
1959,2023-04-20,2023-03-22,29,1,1.0841424
1960,2023-04-20,2023-03-23,28,0,0.96028996
1961,2023-04-20,2023-03-24,27,2,1.01338
1962,2023-04-20,2023-03-25,26,2,1.1937898
1963,2023-04-20,2023-03-26,25,2,1.683805
1964,2023-04-20,2023-03-27,24,1,1.8444873
1965,2023-04-20,2023-03-28,23,2,1.8825357
1966,2023-04-20,2023-03-29,22,2,1.4000508
1967,2023-04-20,2023-03-30,21,1,1.2355208
1968,2023-04-20,2023-03-31,20,10,1.0267595
1969,2023-04-20,2023-04-01,19,10,1.411898
1970,2023-04-20,2023-04-02,18,10,2.1831849
1971,2023-04-20,2023-04-03,17,0,2.9256098
1972,2023-04-20,2023-04-04,16,0,3.161853
1973,2023-04-20,2023-04-05,15,2,1.8913406
1974,2023-04-20,2023-04-06,14,2,1.8773263
1975,2023-04-20,2023-04-07,13,2,2.026904
1976,2023-04-20,2023-04-08,12,2,3.8281174
1977,2023-04-20,2023-04-09,11,3,4.5237174
1978,2023-04-20,2023-04-10,10,4,4.998693
1979,2023-04-20,2023-04-11,9,4,4.900336
1980,2023-04-20,2023-04-12,8,3,3.3109784
1981,2023-04-20,2023-04-13,7,2,3.2682068
1982,2023-04-20,2023-04-14,6,2,3.7641056
1983,2023-04-20,2023-04-15,5,3,5.0851035
1984,2023-04-20,2023-04-16,4,7,7.236812
1985,2023-04-20,2023-04-17,3,7,6.819735
1986,2023-04-20,2023-04-18,2,6,5.640672
1987,2023-04-20,2023-04-19,1,2,3.9030259
1988,2023-04-20,2023-04-20,0,0,0.72888464
1989,2023-04-21,2023-03-22,30,2,1.1652448
1990,2023-04-21,2023-03-23,29,0,1.1570452
1991,2023-04-21,2023-03-24,28,0,1.1719735
1992,2023-04-21,2023-03-25,27,0,1.3604997
1993,2023-04-21,2023-03-26,26,0,1.4737931
1994,2023-04-21,2023-03-27,25,1,1.4703945
1995,2023-04-21,2023-03-28,24,2,1.4912337
1996,2023-04-21,2023-03-29,23,3,1.2952129
1997,2023-04-21,2023-03-30,22,2,1.2138219
1998,2023-04-21,2023-03-31,21,9,1.0767046
1999,2023-04-21,2023-04-01,20,10,1.7028849
2000,2023-04-21,2023-04-02,19,10,1.8276868
2001,2023-04-21,2023-04-03,18,2,2.2450285
2002,2023-04-21,2023-04-04,17,0,2.2093143
2003,2023-04-21,2023-04-05,16,1,2.2127788
2004,2023-04-21,2023-04-06,15,1,1.6823729
2005,2023-04-21,2023-04-07,14,1,1.750055
2006,2023-04-21,2023-04-08,13,0,2.0751677
2007,2023-04-21,2023-04-09,12,0,2.246276
2008,2023-04-21,2023-04-10,11,0,1.4504087
2009,2023-04-21,2023-04-11,10,2,1.7459259
2010,2023-04-21,2023-04-12,9,2,2.11905
2011,2023-04-21,2023-04-13,8,2,2.7115138
2012,2023-04-21,2023-04-14,7,2,1.8654963
2013,2023-04-21,2023-04-15,6,2,2.9347763
2014,2023-04-21,2023-04-16,5,5,3.402586
2015,2023-04-21,2023-04-17,4,3,3.5057287
2016,2023-04-21,2023-04-18,3,3,4.007954
2017,2023-04-21,2023-04-19,2,0,3.1052253
2018,2023-04-21,2023-04-20,1,0,2.0779111
2019,2023-04-21,2023-04-21,0,0,0.5015258
2020,2023-04-22,2023-03-23,30,2,1.9265155
2021,2023-04-22,2023-03-24,29,2,2.1127515
2022,2023-04-22,2023-03-25,28,2,2.1796489
2023,2023-04-22,2023-03-26,27,1,2.631923
2024,2023-04-22,2023-03-27,26,1,2.668256
2025,2023-04-22,2023-03-28,25,1,1.9780959
2026,2023-04-22,2023-03-29,24,1,1.5239391
2027,2023-04-22,2023-03-30,23,0,1.2040147
2028,2023-04-22,2023-03-31,22,0,1.2288886
2029,2023-04-22,2023-04-01,21,2,1.2257318
2030,2023-04-22,2023-04-02,20,2,1.2727078
2031,2023-04-22,2023-04-03,19,2,1.2397285
2032,2023-04-22,2023-04-04,18,0,1.2856514
2033,2023-04-22,2023-04-05,17,0,1.1959975
2034,2023-04-22,2023-04-06,16,0,1.1734513
2035,2023-04-22,2023-04-07,15,0,1.213759
2036,2023-04-22,2023-04-08,14,0,1.2463509
2037,2023-04-22,2023-04-09,13,0,1.1663789
2038,2023-04-22,2023-04-10,12,1,1.2538339
2039,2023-04-22,2023-04-11,11,4,1.4293679
2040,2023-04-22,2023-04-12,10,6,2.012391
2041,2023-04-22,2023-04-13,9,5,3.8019295
2042,2023-04-22,2023-04-14,8,2,2.2157407
2043,2023-04-22,2023-04-15,7,0,2.5539224
2044,2023-04-22,2023-04-16,6,0,1.7130364
2045,2023-04-22,2023-04-17,5,0,1.7491372
2046,2023-04-22,2023-04-18,4,0,2.0592694
2047,2023-04-22,2023-04-19,3,0,2.6116333
2048,2023-04-22,2023-04-20,2,0,2.6060262
2049,2023-04-22,2023-04-21,1,0,2.0818217
2050,2023-04-22,2023-04-22,0,0,0.46409065
2051,2023-04-23,2023-03-24,30,1,1.0887626
2052,2023-04-23,2023-03-25,29,0,1.1967356
2053,2023-04-23,2023-03-26,28,1,1.9211007
2054,2023-04-23,2023-03-27,27,2,2.0246773
2055,2023-04-23,2023-03-28,26,2,2.113648
2056,2023-04-23,2023-03-29,25,1,1.5814914
2057,2023-04-23,2023-03-30,24,0,1.2603098
2058,2023-04-23,2023-03-31,23,0,1.2419835
2059,2023-04-23,2023-04-01,22,2,1.568782
2060,2023-04-23,2023-04-02,21,2,2.1842713
2061,2023-04-23,2023-04-03,20,2,2.2508283
2062,2023-04-23,2023-04-04,19,1,2.071361
2063,2023-04-23,2023-04-05,18,1,1.6624253
2064,2023-04-23,2023-04-06,17,1,1.5416033
2065,2023-04-23,2023-04-07,16,0,1.6834327
2066,2023-04-23,2023-04-08,15,0,1.9184086
2067,2023-04-23,2023-04-09,14,0,2.8408709
2068,2023-04-23,2023-04-10,13,0,3.0062563
2069,2023-04-23,2023-04-11,12,0,2.9906144
2070,2023-04-23,2023-04-12,11,0,2.2187958
2071,2023-04-23,2023-04-13,10,1,2.2938526
2072,2023-04-23,2023-04-14,9,1,2.7344959
2073,2023-04-23,2023-04-15,8,2,3.2153282
2074,2023-04-23,2023-04-16,7,1,3.9149961
2075,2023-04-23,2023-04-17,6,1,3.766393
2076,2023-04-23,2023-04-18,5,2,4.094991
2077,2023-04-23,2023-04-19,4,2,4.2491436
2078,2023-04-23,2023-04-20,3,3,4.2670445
2079,2023-04-23,2023-04-21,2,1,3.3302805
2080,2023-04-23,2023-04-22,1,1,2.3967137
2081,2023-04-23,2023-04-23,0,0,1.004003
2082,2023-04-24,2023-03-25,30,1,1.8254136
2083,2023-04-24,2023-03-26,29,2,2.5595622
2084,2023-04-24,2023-03-27,28,3,2.5061083
2085,2023-04-24,2023-03-28,27,3,2.4880254
2086,2023-04-24,2023-03-29,26,2,1.8961211
2087,2023-04-24,2023-03-30,25,1,1.9139894
2088,2023-04-24,2023-03-31,24,2,1.8975497
2089,2023-04-24,2023-04-01,23,5,2.5327377
2090,2023-04-24,2023-04-02,22,6,3.476211
2091,2023-04-24,2023-04-03,21,4,3.4385664
2092,2023-04-24,2023-04-04,20,2,3.7813892
2093,2023-04-24,2023-04-05,19,1,2.875916
2094,2023-04-24,2023-04-06,18,1,2.6906319
2095,2023-04-24,2023-04-07,17,2,2.5364325
2096,2023-04-24,2023-04-08,16,4,3.2530875
2097,2023-04-24,2023-04-09,15,5,4.490802
2098,2023-04-24,2023-04-10,14,3,4.351342
2099,2023-04-24,2023-04-11,13,1,4.021849
2100,2023-04-24,2023-04-12,12,0,2.7306795
2101,2023-04-24,2023-04-13,11,0,2.5140676
2102,2023-04-24,2023-04-14,10,3,4.2465334
2103,2023-04-24,2023-04-15,9,6,6.214559
2104,2023-04-24,2023-04-16,8,11,7.7516284
2105,2023-04-24,2023-04-17,7,13,7.716628
2106,2023-04-24,2023-04-18,6,13,7.09909
2107,2023-04-24,2023-04-19,5,8,5.9802117
2108,2023-04-24,2023-04-20,4,6,6.526605
2109,2023-04-24,2023-04-21,3,6,6.2593555
2110,2023-04-24,2023-04-22,2,6,5.646059
2111,2023-04-24,2023-04-23,1,3,3.8716621
2112,2023-04-24,2023-04-24,0,0,0.6003833
2113,2023-04-25,2023-03-26,30,2,2.2599509
2114,2023-04-25,2023-03-27,29,3,2.2387164
2115,2023-04-25,2023-03-28,28,3,2.0833356
2116,2023-04-25,2023-03-29,27,2,1.6408288
2117,2023-04-25,2023-03-30,26,1,1.7681909
2118,2023-04-25,2023-03-31,25,2,1.693436
2119,2023-04-25,2023-04-01,24,5,2.4237764
2120,2023-04-25,2023-04-02,23,8,2.8752768
2121,2023-04-25,2023-04-03,22,6,3.1721833
2122,2023-04-25,2023-04-04,21,3,3.10485
2123,2023-04-25,2023-04-05,20,0,3.2363567
2124,2023-04-25,2023-04-06,19,0,3.2331448
2125,2023-04-25,2023-04-07,18,0,3.6766152
2126,2023-04-25,2023-04-08,17,3,3.8692942
2127,2023-04-25,2023-04-09,16,4,5.9653926
2128,2023-04-25,2023-04-10,15,4,5.6231008
2129,2023-04-25,2023-04-11,14,1,5.31737
2130,2023-04-25,2023-04-12,13,0,3.9223497
2131,2023-04-25,2023-04-13,12,0,3.447651
2132,2023-04-25,2023-04-14,11,3,3.686449
